film_id,title,year,genre,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,decade,primary_genre,arch_0_weight,arch_1_weight,arch_2_weight,arch_3_weight,arch_4_weight,arch_5_weight,dominant_archetype
tt0415306,Talladega Nights The Ballad Of Ricky Bobby,2006,Comedy,0.561635,1.478594,1.916155,-0.347615,0.109597,0.097203,0.103646,-1.708413,-0.808682,-1.224914,-0.727028,-1.71992,0.09787,-0.345883,-1.23044,0.558972,0.565463,0.569401,0.577692,1.476666,2000s,Comedy,0.0,0.0,0.21625158980185422,0.36826937823880634,0.0,0.4154790319593395,5
tt0098439,Tango Cash,1989,Action|Thriller|Comedy|Drama|Crime,1.399048,-0.283579,0.480776,0.562521,1.368536,-0.295541,-1.147464,-1.125247,-1.083592,-1.043404,-0.280367,1.379916,-0.250847,-0.205971,0.544499,-1.956277,-0.313694,-0.280587,0.552794,1.978481,1980s,Action,0.0,0.015682091562227194,0.0,0.41403810148252534,0.3070667963880876,0.26321301056715996,3
tt14444726,Tar,2022,Music|Drama,0.784398,2.027818,0.788443,-1.096448,-1.077067,0.15981,1.403816,0.77919,0.776662,-1.080441,0.167062,0.237406,-1.075137,0.149504,0.013294,-1.702466,-1.696053,0.165642,0.774462,-0.499895,2020s,Music,0.17360584600589965,0.4872099821562637,0.050670410819487935,0.18956893829319793,0.0,0.09894482272515089,1
tt0372588,Team America World Police,2004,Adventure|Action|Comedy,1.512802,1.034136,1.049082,1.039115,-1.285357,1.02145,-1.283766,-1.325426,-1.41852,0.023442,0.086357,-0.86774,-0.840131,-0.8596,0.557903,0.090998,-0.879331,0.101833,0.608862,1.63389,2000s,Adventure,0.0,0.0,0.0,0.4374095178944481,0.0,0.5625904821055518,5
tt1637725,Ted,2012,Comedy|Fantasy,2.842286,0.471354,-0.723631,-0.717488,1.061814,-0.13252,-0.71931,-0.09341,-1.314682,-0.135026,0.459076,-0.720316,-0.727413,-0.713755,-0.63859,-1.268255,-0.130309,1.184073,1.06824,0.947863,2010s,Comedy,0.0,0.14321412648083712,0.10147576595163396,0.24755705118640792,0.0,0.5077530563811211,5
tt0090142,Teen Wolf,1985,Comedy|Fantasy|Romance,0.2119,-0.801809,-0.224286,-0.808557,-0.275547,0.25146,-0.828011,-1.329386,-1.277921,-0.251099,1.354399,1.850738,0.790435,-0.806345,0.263988,0.280399,-0.792983,-0.804405,0.807737,2.389293,1980s,Comedy,0.0,0.18886843889931054,0.0,0.0,0.573993382414308,0.23713817868638135,4
tt8589698,Teenage Mutant Ninja Turtles Mutant Mayhem,2023,Animation|Comedy|Action|Science Fiction,0.151768,0.142049,0.164524,-0.925074,0.031204,1.244638,1.227633,0.179603,1.37558,1.232925,-0.922506,0.11646,-1.045273,-0.04791,-1.957782,-0.909674,-1.999738,0.102162,1.274109,0.5653,2020s,Animation,0.0,0.6907180625845752,0.3092819374154247,0.0,0.0,0.0,1
tt6723592,Tenet,2020,Action|Thriller|Science Fiction,0.669736,0.132116,0.167383,0.151318,-0.364299,-1.253156,-1.311894,-0.367028,-0.863938,-0.353117,-2.38058,-1.327458,0.686393,1.19814,1.591959,1.006395,1.099135,0.147777,0.68047,0.69065,2020s,Action,0.2991167081311522,0.0,0.0656350353746563,0.09849783784026109,0.09929817119160082,0.4374522474623296,5
tt0096244,Tequila Sunrise,1988,Thriller|Crime|Romance,-0.757393,-0.128871,0.423939,0.978514,0.345175,1.462929,1.541833,-0.138203,-0.703465,0.975355,-0.076256,0.967143,0.9846,-1.156069,-0.145058,0.979885,-1.255725,-1.258183,-1.236141,-1.80401,1980s,Thriller,0.45598508559340833,0.17393801877050574,0.0,0.370076895636086,0.0,0.0,0
tt0103064,Terminator 2 Judgment Day,1991,Action|Thriller|Science Fiction,0.541929,-0.253593,-1.410169,0.394221,1.040178,-1.492063,-0.238727,0.367266,1.022657,0.40053,-1.487485,-0.131729,1.047593,-0.749358,-1.577922,0.406212,0.288345,-0.870913,0.415285,2.287745,1990s,Action,0.0,0.34451982877947707,0.29693386498442154,0.0,0.16680531683312985,0.1917409894029716,1
tt1340138,Terminator Genisys,2015,Science Fiction|Action|Thriller,0.867702,1.801751,0.727758,-0.406597,-2.323054,-1.213677,0.727421,0.695382,0.055668,0.728169,0.102815,0.149098,0.121857,-0.498163,-1.71898,-0.52195,1.2502,-1.11929,0.726598,-0.152707,2010s,Science Fiction,0.23374579984298724,0.4152854724903768,0.0,0.0,0.0,0.35096872766663595,1
tt0438488,Terminator Salvation,2009,Action|Science Fiction|Thriller,0.19761,-1.547634,-0.387644,0.062384,0.750635,0.796004,0.73304,-0.978475,-2.667895,-0.389741,0.785361,0.209439,0.226769,0.790343,1.377083,1.364227,0.818482,-0.897196,-0.388068,-0.854725,2000s,Action,0.4845864120436893,0.0,0.0,0.2077491410671576,0.3076644468891531,0.0,0
tt0086425,Terms Of Endearment,1983,Drama|Comedy,-1.147853,-0.603275,0.447917,-1.16898,-0.048053,0.485705,-1.72007,-1.118289,0.018761,-0.591963,1.09176,1.660372,-0.005993,-0.600631,-0.57893,1.095237,1.658248,-0.023737,-0.586477,1.736252,1980s,Drama,0.16497466974280167,0.039901711567343005,0.06112830262367486,0.020850151946286498,0.5536118029780625,0.1595333611418317,4
tt0405422,The 40 Year Old Virgin,2005,Comedy|Romance,1.463438,-0.829641,-1.598741,-0.859792,-0.837703,-0.850618,-0.073197,-1.599628,0.678199,1.461456,-0.832045,-0.075886,1.460638,-0.063632,-0.926224,0.678179,0.706003,1.465424,-0.063533,0.697303,2000s,Comedy,0.3596763341097945,0.0939490072858719,0.0,0.0,0.03748313611064238,0.5088915224936912,5
tt0429493,The A Team,2010,Action|Comedy|Crime,0.368555,-0.359755,-0.368612,-1.058724,1.104662,-1.097938,-1.09298,-0.363324,-1.136635,-0.334828,0.388095,-0.352534,-0.393711,-0.467107,0.361805,3.329556,-0.180084,1.117526,0.393846,0.142187,2010s,Action,0.38732388044559446,0.0,0.18025891239588507,0.01464201828309716,0.09243094780505387,0.3253442410703695,0
tt0096754,The Abyss,1989,Adventure|Thriller|Science Fiction,-0.614938,-1.065513,-1.543879,-0.099751,1.346661,1.351687,-0.579026,-0.530857,1.316319,-0.10002,-0.585225,-0.528401,-0.586156,-1.040502,-0.548338,0.379798,-0.583964,0.361431,1.343415,2.307257,1980s,Adventure,0.0,0.15648368457725076,0.5877413398822147,0.0,0.2557749755405345,0.0,2
tt0094606,The Accidental Tourist,1988,Comedy|Drama|Romance,-0.081438,0.426292,0.429158,-0.719057,-1.103343,-0.630127,-1.151694,-1.601968,-1.100533,0.553868,1.480587,0.958244,0.94195,1.970656,-0.510212,-1.624883,-0.087425,0.481866,0.431015,0.937046,1980s,Comedy,0.02807681272272351,0.2118305858783287,0.0,0.0,0.4731745895899456,0.2869180118090022,4
tt2140479,The Accountant,2016,Crime|Thriller|Drama,-1.311799,0.580479,2.080817,0.064944,0.040063,-1.991254,-1.374276,0.044881,0.029587,0.021674,0.670083,-0.004379,-1.326557,-0.629582,0.058318,-0.630568,0.733551,0.046493,1.397484,1.500041,2010s,Crime,0.0,0.17194409403202024,0.141926563330134,0.10548897496820946,0.20121836591464773,0.3794220017549885,5
tt0101272,The Addams Family,1991,Comedy|Fantasy,0.390055,-0.968236,-0.279842,0.367162,0.406262,0.250197,1.057319,-0.271877,0.351653,1.03607,-0.169787,0.395499,1.063844,1.098917,-0.310539,-2.987334,-1.641129,-0.852478,1.056101,0.008144,1990s,Comedy,0.0,0.6270822792196161,0.0,0.10952734836590043,0.2633903724144834,0.0,1
tt1385826,The Adjustment Bureau,2011,Science Fiction|Thriller|Romance,0.576457,-0.297805,-0.297801,-1.667144,-1.690203,-0.287198,-0.674477,0.963404,-0.293596,-1.232253,0.068351,1.576045,1.109313,-0.291615,-0.758975,1.089409,-0.765838,0.635954,0.191163,2.046809,2010s,Science Fiction,0.14858764586085232,0.16227272290449474,0.0,0.0,0.2548050057352793,0.43433462549937357,5
tt0098987,The Adventures Of Ford Fairlane,1990,Comedy|Crime|Mystery,1.190227,-0.293705,0.301407,-0.434038,-1.258359,-2.013215,0.314299,-0.524712,-0.554487,0.276119,0.414982,-0.454156,-0.402883,-1.182142,-0.432252,1.191231,1.995613,0.279788,-0.423523,2.009805,1990s,Comedy,0.2034773315339814,0.0,0.16522765873454737,0.0,0.0,0.6312950097314712,5
tt0983193,The Adventures Of Tintin,2011,Adventure|Animation|Mystery,1.369739,-0.729214,-0.759753,-0.777966,-0.79032,-1.462708,0.642841,0.544987,-0.72293,-0.769637,0.57743,-0.154203,-0.750442,2.143682,1.04305,-0.90926,-0.649862,-0.551996,1.347927,1.358634,2010s,Adventure,0.20361639673573084,0.1903912988438335,0.0,0.0,0.22794617676523285,0.3780461276552028,5
tt1440728,The American,2010,Crime|Drama|Thriller,0.253073,0.266268,-1.096801,-0.948026,0.268844,0.27935,0.269912,0.272031,1.478599,1.487238,1.467651,0.248018,0.259473,0.268828,-0.974792,-1.230299,-0.955599,-2.077399,-0.975006,1.438637,2010s,Crime,0.10672439768569182,0.8264014480103176,0.0,0.0,0.06687415430399062,0.0,1
tt0112346,The American President,1995,Drama|Romance,0.59067,1.800648,-0.002412,-0.617808,-1.730571,1.187025,1.790435,-0.61227,-0.010054,0.595077,-0.010766,-0.07232,-1.340531,-1.211366,-0.031083,0.538112,-1.207929,-1.207936,0.73242,0.820659,1990s,Drama,0.14619167963456148,0.37312467030025814,0.2572215226365182,0.09667585745294138,0.0,0.12678626997572082,1
tt8368368,The Apprentice,2024,History|Drama,0.02025,-0.445629,0.06426,-1.377724,-1.344857,0.568919,0.062479,-0.897969,0.074742,1.519834,1.554407,-0.887259,-1.394223,-0.412099,1.057542,0.068166,-0.902438,-0.409084,1.053755,2.026927,2020s,History,0.062366846361746234,0.3431971516500224,0.17518565864869798,0.0,0.1601751866825709,0.25907515665696246,1
tt1655442,The Artist,2011,Drama|Comedy|Romance,1.400449,-0.121741,-0.383629,0.368235,-0.292651,-1.923972,-1.414044,0.922333,-0.016249,0.279245,0.498711,0.50427,0.471752,-0.69429,-1.224897,0.40041,1.393866,0.387734,-0.376491,-0.371593,2010s,Drama,0.37077520051153673,0.18243408679070283,0.0,0.05671703832795179,0.0,0.39007367436980867,5
tt0848228,The Avengers,2012,Science Fiction|Action|Adventure,-0.861715,-0.299031,0.636791,0.833652,0.268903,-0.822665,-0.804466,1.40373,0.844063,-2.582605,-0.878051,-0.240743,-0.309942,-1.327109,0.827733,0.953582,0.311741,-0.249588,0.79913,1.496593,2010s,Science Fiction,0.0777870886983246,0.0,0.5416351366794707,0.1430308927715047,0.23754688185069997,0.0,2
tt0338751,The Aviator,2004,Drama,0.983105,0.147324,1.453968,1.40029,1.40564,0.981219,-0.680079,-1.540755,0.564103,0.149034,-1.044913,-0.691144,-1.021451,-0.692943,-1.530541,-1.100035,-0.683139,0.151271,0.594649,1.154399,2000s,Drama,0.0,0.15588125156082003,0.21244200185297754,0.5837053828553377,0.0,0.047971363730864816,3
tt2321549,The Babadook,2014,Drama|Horror,0.509347,-1.075697,-0.53357,0.516055,0.512641,-0.57606,-1.077527,-1.088901,-0.047636,-0.040964,-0.560766,-1.588856,-0.118523,0.503744,-1.08241,-0.020929,0.494445,1.056221,2.632472,1.586915,2010s,Drama,0.0,0.0,0.40353793623561757,0.01979217000505995,0.23006314255317903,0.34660675120614354,2
tt4225622,The Babysitter,2017,Comedy|Horror,-0.50785,2.938728,0.499732,0.365192,1.143523,0.482902,-0.397233,0.940536,-0.164082,-0.518,-1.181257,-0.761347,-1.03985,-0.17989,-0.198037,-0.522106,-0.526882,-0.014684,-0.107338,-0.517731,2010s,Comedy,0.13275923205483028,0.06335793114528433,0.21913772272048254,0.5847451140794029,0.0,0.0,3
tt6412452,The Ballad Of Buster Scruggs,2018,Western|Comedy|Drama,0.807323,0.200139,-0.342446,-1.057923,-1.103741,0.288671,0.289543,1.268405,1.305965,-0.47349,-1.742822,-1.738258,0.201727,1.467787,0.841491,0.186677,-0.452814,-1.095749,-0.446097,1.595612,2010s,Western,0.3915136390309661,0.1669249621458834,0.35459837185644005,0.0,0.0,0.08696302696671053,0
tt11813216,The Banshees Of Inisherin,2022,Drama|Comedy,-0.751375,-0.718241,-0.624005,0.370959,-1.862386,-0.75909,-0.642215,-0.714903,0.392438,-0.618114,1.489636,0.366619,-1.825233,0.366565,0.385098,1.50141,1.505037,1.477588,0.338152,0.322058,2020s,Drama,0.37377090625443826,0.0,0.1702659181575301,0.0,0.18487274821199867,0.27109042737603306,0
tt1877830,The Batman,2022,Crime|Mystery|Thriller,0.946772,0.527267,-0.332404,0.524558,0.071446,-0.262306,-0.373449,-1.635749,-1.999865,-1.638329,-1.115637,-0.34794,0.523019,0.509864,0.976298,0.511816,-0.300145,0.08945,1.411686,1.913648,2020s,Crime,0.0,0.0,0.007329856031895956,0.248045748094185,0.2978173847971017,0.4468070110768174,5
tt6511932,The Beach Bum,2019,Comedy|Drama,-0.155282,-2.359097,-0.231184,-0.158776,0.586048,0.598774,0.61503,-0.929292,-0.277068,-2.423342,-0.925191,-0.148841,0.587067,0.518305,0.725425,0.601257,0.599769,1.361589,1.357424,0.057385,2010s,Comedy,0.18622014633770823,0.0,0.4000684526933385,0.0068703949193664356,0.406841006049587,0.0,4
tt15314262,The Beekeeper,2024,Action|Crime|Thriller,1.002248,0.273639,0.976082,-0.362718,-1.020565,0.318304,-0.361529,-1.718593,-1.027915,2.342539,0.217901,-1.024854,-1.042452,0.981191,-0.275469,-0.84985,0.407013,-0.344976,1.675596,-0.165591,2020s,Action,0.1496552620073239,0.20295145269362153,0.0,0.19997425747881692,0.0,0.4474190278202377,5
tt5592248,The Beguiled,2017,Drama,0.910869,0.900421,0.315207,0.853333,0.898249,0.37391,0.310659,0.299149,0.287381,0.764249,-0.000474,0.566295,0.910573,0.046323,-1.49902,-2.14754,-1.803353,-0.877958,-0.658717,-0.920766,2010s,Drama,0.017999368307778093,0.5818457991708449,0.0,0.40015483252137696,0.0,0.0,1
tt3691740,The Bfg,2016,Adventure|Family|Fantasy,-0.898564,1.563639,-0.94887,-1.812801,-0.111317,-0.930496,0.685699,-0.074722,-0.978924,-0.082183,-0.094826,-0.814143,0.778894,1.622656,-0.951505,-0.077523,1.642862,-0.083959,-0.079151,1.645235,2010s,Adventure,0.2422486153518439,0.03173357501242656,0.17031828707232535,0.0,0.3138279586102281,0.24187156395317608,4
tt0085244,The Big Chill,1983,Comedy|Drama,1.537989,0.344685,-0.301539,0.924108,0.909183,-0.910011,-2.134789,-0.286489,1.535412,0.933165,0.915208,-0.330683,-0.922023,-0.321671,0.31108,0.269718,0.928382,-0.916022,-1.549473,-0.93623,1980s,Comedy,0.46029243332108977,0.16310589245127358,0.0,0.33963039071446216,0.0,0.03697128351317437,0
tt0092654,The Big Easy,1986,Drama|Action|Crime|Mystery,1.61208,-0.723145,0.71843,1.600254,0.833375,0.050563,-0.741525,-1.656135,0.042046,0.802225,0.044658,1.60179,0.045745,-0.631864,0.816957,-1.452909,-0.786053,-1.514728,-0.710079,0.048315,1980s,Drama,0.08551597040054679,0.26124013976719807,0.0,0.4919608226016011,0.16128306723065408,0.0,3
tt0118715,The Big Lebowski,1998,Comedy|Crime,0.948458,0.164355,-0.629153,0.981707,0.941173,-0.723653,-1.433646,-0.643197,-0.644549,-0.638323,0.152729,0.247649,0.938287,1.75424,-0.642591,-1.434056,-1.436706,-0.629614,0.962149,1.764741,1990s,Comedy,0.0,0.15916843223286592,0.0,0.2777226646369569,0.4490825734169055,0.11402632971327183,4
tt1596363,The Big Short,2015,Comedy|Drama,1.315712,-0.5906,0.02504,-1.300203,0.033488,0.685212,-1.209075,-1.831767,-1.220377,0.004618,0.038384,0.006367,0.028148,1.96521,1.960454,0.667605,0.02507,0.684273,-0.627527,-0.660033,2010s,Comedy,0.5107566863862213,0.0,0.0,0.13537109663340818,0.20372644483178087,0.15014577214858968,0
tt5462602,The Big Sick,2017,Comedy|Drama|Romance,-0.938206,0.245591,0.832811,0.318153,-0.237578,-0.340943,0.830835,0.879768,0.235046,-0.935977,-0.917743,0.21009,-0.369427,-0.943059,-1.527098,-1.529639,-0.350406,1.421999,2.585857,0.529927,2010s,Comedy,0.0,0.301649151817631,0.5516833573574715,0.029697596771730027,0.09652792076467513,0.020441973288492385,2
tt0115685,The Birdcage,1996,Comedy,1.330905,-0.877442,-0.874963,-0.881198,-0.148305,-0.883397,-1.624339,-0.878505,1.253639,-0.082975,-0.137705,0.609477,1.360747,1.333371,0.607689,1.360909,1.216666,-0.888618,-0.926694,-0.869262,1990s,Comedy,0.7367364380922423,0.0,0.0,0.0,0.10843529989274417,0.1548282620150135,0
tt4196450,The Birth Of A Nation,2016,Drama,0.255486,0.264284,-0.485101,-1.259105,-1.478184,0.278217,2.036668,1.051343,-1.35012,-1.300067,0.278548,0.261196,-1.399143,0.28085,0.285662,-0.575888,0.344904,0.043602,0.440843,2.026006,2010s,Drama,0.12770548542752969,0.14167395261282906,0.4588138525828132,0.0,0.08499277061673918,0.18681393876008892,2
tt2132285,The Bling Ring,2013,Drama|Crime,0.680504,0.73127,1.37994,0.672042,1.358733,-0.09624,-0.062571,0.681549,1.305027,0.682662,0.672635,-1.434667,-0.073844,-1.458899,-1.430783,-2.118557,-0.704663,-0.686621,-0.031511,-0.066004,2010s,Drama,0.0,0.5970312976499653,0.0,0.4029687023500346,0.0,0.0,1
tt0094761,The Blob,1988,Horror|Science Fiction,0.441783,0.43232,1.213653,0.299336,-1.89325,-1.137403,-1.146482,-1.931779,-0.356688,-1.132179,0.429385,1.120673,1.251652,1.203001,1.227181,0.434799,-0.318398,-0.311398,0.510835,-0.337044,1980s,Horror,0.33226102381541817,0.0,0.0,0.08828790148739676,0.24381776008124184,0.33563331461594315,5
tt0080455,The Blues Brothers,1980,Music|Comedy|Action|Crime,-1.792797,0.148893,-0.690522,-0.793466,0.982545,-1.403679,-0.940425,0.031883,-0.588413,-0.023178,0.193925,1.056229,-0.11934,-0.126133,1.455185,1.519307,0.580575,0.200989,0.206202,0.212157,1980s,Music,0.4211304300093376,0.0,0.07657727847767372,0.0,0.5022922915129887,0.0,4
tt0103855,The Bodyguard,1992,Action|Drama|Romance,-0.364381,0.260187,-1.625663,-0.377027,-0.374546,-1.502699,0.253752,0.257141,-1.000338,-1.628759,1.49938,0.246257,-0.364787,0.827371,-0.9766,0.235394,0.866449,0.74055,0.876937,2.151383,1990s,Action,0.022176898614542823,0.04340532241505482,0.18756462219089917,0.0,0.3939162079576573,0.3529369488218459,4
tt0099165,The Bonfire Of The Vanities,1990,Comedy|Drama,-1.158056,-0.125409,1.454061,-0.294539,-2.022125,-0.282552,-1.156383,-0.295465,-0.285991,-1.094886,0.572628,-0.291973,-0.303213,0.57912,1.335849,-0.144024,-0.291057,0.581669,0.802563,2.419783,1990s,Comedy,0.013738397220591912,0.0,0.13229568586362175,0.0,0.4988939771288857,0.3550719397869005,4
tt0144117,The Boondock Saints,1999,Action|Thriller|Crime,0.080074,0.062616,0.063806,1.981162,0.101861,2.004701,-0.592214,-0.455433,0.734793,-0.580425,-1.864905,-1.903903,-0.659876,-0.595637,0.071536,0.750384,1.34166,-0.574573,-0.03042,0.064794,1990s,Action,0.12349383687440524,0.0,0.46250568054026125,0.4140004825853335,0.0,0.0,2
tt1300851,The Boondock Saints Ii All Saints Day,2009,Action|Thriller|Crime,-0.116987,-0.701742,-0.07875,-0.061367,-0.071542,-0.737519,-0.069908,-0.788115,-1.548996,-0.808524,-0.066957,2.033337,-1.503716,-0.668591,-0.819401,0.560385,1.37352,1.379798,1.324586,1.37049,2000s,Action,0.0,0.0,0.32730487327404983,0.0,0.2862373964660403,0.38645773025990987,5
tt6932874,The Boss Baby Family Business,2021,Animation|Comedy|Adventure|Family,0.133122,-1.559676,0.09026,-1.570536,-2.13997,0.617622,0.666941,0.110203,0.055218,-0.487826,-1.012417,0.091769,0.646401,1.215386,0.099472,0.641884,0.644127,-0.14536,-0.430026,2.333406,2020s,Animation,0.28619000597185384,0.0,0.23283119451241796,0.0,0.3767215169984526,0.10425728251727555,4
tt0258463,The Bourne Identity,2002,Action|Drama|Mystery|Thriller,1.082491,1.732974,0.330286,-0.41162,0.340616,-1.117539,-1.898729,0.291006,0.360064,-1.175867,-1.144184,1.09439,1.820625,-0.416458,-0.429195,-0.407978,0.407062,-0.504372,-1.028602,1.07503,2000s,Action,0.17158032719863928,0.07644748869601188,0.0,0.2933408767257678,0.02787133030718838,0.43075997707239266,5
tt0372183,The Bourne Supremacy,2004,Action|Drama|Thriller,2.263222,1.589268,0.459791,-1.39611,-0.254123,0.392446,1.020518,-0.214236,-0.217193,-0.842578,-1.459512,-0.984199,-0.222013,-0.213393,1.634307,-0.207524,-1.414762,0.400343,-0.206516,-0.127736,2000s,Action,0.32613490903553205,0.0,0.09103507635505266,0.3654355826318033,0.0,0.21739443197761196,3
tt0440963,The Bourne Ultimatum,2007,Action|Drama|Mystery|Thriller,0.297432,-0.494653,0.289167,1.568456,1.577518,1.583056,0.816916,-0.987476,-1.01699,-1.634066,-1.618396,0.299641,0.265172,-1.063117,-0.280904,-0.341517,0.907587,-0.844529,-0.336436,1.01314,2000s,Action,0.0,0.0,0.27887274337942974,0.5500311378090595,0.17109611881151057,0.0,3
tt0787474,The Boxtrolls,2014,Animation|Comedy|Family|Fantasy,1.659022,1.804544,1.256263,-0.332583,-0.862317,-0.740439,0.205758,-1.284871,0.598467,-1.37032,-0.846934,-0.267095,-1.371781,-0.315015,-0.82599,1.226376,1.215864,0.169019,0.595667,-0.513637,2010s,Animation,0.21438464933348386,0.0,0.04993646112257517,0.30789703029562865,0.0,0.42778185924831247,5
tt3882082,The Boy,2016,Horror|Mystery|Thriller,0.272535,0.289121,0.295719,0.269409,-1.013646,-0.993655,-1.652211,-1.648693,0.269702,0.282816,2.19719,1.568556,1.461405,0.282545,-1.004644,-0.854224,0.167222,-0.332964,-0.508969,0.652787,2010s,Horror,0.10414770139710482,0.34640912568643867,0.0,0.0,0.30234424275512994,0.24709893016132659,1
tt0112572,The Brady Bunch Movie,1995,Family|Comedy|Romance,0.811205,0.470386,0.810003,-0.78195,-1.315325,0.790738,-0.22633,-0.769821,-0.782566,-0.770039,-0.788722,-1.283963,-0.25069,1.33288,1.86912,1.346015,0.815605,0.293775,0.275189,-1.845508,1990s,Family,0.6574807257344373,0.0,0.0037005250453125732,0.19169485151740537,0.0,0.1471238977028449,0
tt0088847,The Breakfast Club,1985,Comedy|Drama,0.790767,-0.839889,0.711271,-0.746481,-0.884149,0.515907,-0.636042,0.475491,0.780996,0.786036,-0.464997,-0.883885,0.305792,-0.317968,-0.854622,-0.86984,-0.890456,0.072276,1.733957,2.516631,1980s,Comedy,0.0,0.41454294238738315,0.2501055773966301,0.0,0.06362843218970446,0.27172304802628233,1
tt0844286,The Brothers Bloom,2008,Adventure|Comedy|Drama|Romance,0.545342,0.559904,-0.567039,-2.150547,-1.09404,1.05703,1.590737,0.083073,-0.562647,-0.548961,-0.532247,-0.008487,1.057512,1.049201,-1.078366,-1.6288,-0.053014,-0.016421,1.225956,1.071815,2000s,Adventure,0.09810789576532249,0.3411393151199055,0.19105826324373634,0.0,0.19612150136179768,0.1735730245092379,1
tt8999762,The Brutalist,2024,Drama|History,1.199192,0.776848,1.34,0.184348,0.213455,0.731582,-0.291114,-0.292686,-0.311371,0.7285,1.746721,0.20937,-0.316627,-1.243928,-1.325875,-2.263876,-0.81339,-1.315988,0.218135,0.826705,2020s,Drama,0.0,0.6311456511953656,0.0,0.3210036059504513,0.0,0.047850742854183156,1
tt0096734,The Burbs,1989,Comedy|Horror|Thriller,0.305077,0.437715,-0.291493,-0.847769,-1.265951,1.422141,1.473938,0.879189,0.273711,-0.828662,-0.86405,-0.281599,-0.865655,-1.414053,0.414415,1.474477,0.864263,1.434018,-0.872652,-1.44706,1980s,Comedy,0.5677148397895896,0.0,0.4322851602104104,0.0,0.0,0.0,0
tt5648882,The Burial,2023,Drama|History,2.055448,2.055125,-0.055358,-0.064286,-0.481848,-0.49538,-0.079026,-0.493181,-0.490245,0.345028,-1.33052,-0.492333,-0.490595,-1.334035,-0.532582,0.777818,-0.492284,-0.915004,0.450867,2.06239,2020s,Drama,0.0,0.09625432043362576,0.08612425935726267,0.27822418533805343,0.0,0.5393972348710582,5
tt1259521,The Cabin In The Woods,2012,Horror|Mystery|Comedy,0.106554,0.161087,-0.99026,-1.581643,-1.584271,0.792543,0.791333,-0.984349,0.783265,0.207119,-0.375257,-0.498817,-0.409557,-0.521111,-0.39184,1.344168,-0.386891,-0.311801,1.357182,2.492548,2010s,Horror,0.05151810905481643,0.14228491075579724,0.4004782639391307,0.0,0.10487805637141348,0.3008406598788421,2
tt11196036,The Card Counter,2021,Drama|Thriller|Crime,1.236711,-0.619172,0.307103,2.151055,0.266642,-1.522896,1.231633,1.229181,-0.568152,0.310856,-0.60229,-1.534768,-1.552382,0.229919,-0.47372,0.30264,0.322495,0.308735,-1.320519,0.296933,2020s,Drama,0.2496550383490336,0.05355825144219289,0.3419054314359041,0.35488127877286935,0.0,0.0,3
tt16402818,The Civil Dead,2022,Comedy|Fantasy|Drama,0.704091,-1.75452,0.708666,0.595094,0.711282,-0.116375,-1.75798,-0.936352,-0.104194,0.557631,2.32266,1.427001,-0.933244,-0.920598,-0.123126,-0.09959,-0.923135,-0.112754,0.844735,-0.089293,2020s,Comedy,0.050812854468120526,0.357122463221741,0.0,0.20755373738357097,0.3163136035136766,0.06819734141289084,1
tt0088939,The Color Purple,1985,Drama|History,-1.218655,-0.845332,1.227978,-0.026123,-1.296733,-0.031523,-0.945049,-0.85062,-0.869742,-0.813568,1.273797,0.822121,-0.119536,-0.033176,0.784334,-0.85319,-0.82083,1.233472,1.661514,1.720861,1980s,Drama,0.0,0.10304845655558785,0.032412797030981294,0.009550955471743488,0.6351395162134089,0.2198482747282783,4
tt1200263,The Color Purple,2023,Drama,0.925125,0.161341,-1.333538,-0.728813,0.172286,-2.077265,-1.329746,-1.341252,0.068869,0.166619,0.169716,0.929177,1.64277,0.163551,-0.656759,0.163197,0.904354,-0.582489,0.906776,1.676081,2020s,Drama,0.08915601200739771,0.07932755459421621,0.0,0.0,0.28480277159348144,0.5467136618049045,5
tt1967614,The Comedian,2016,Comedy,-0.672821,-2.055128,-0.689881,-0.676705,-0.677396,1.375763,0.693894,1.380884,0.693979,-0.698317,0.684227,-1.361339,-0.00963,-1.355026,0.001537,1.369569,0.845282,-0.088304,-0.1409,1.380309,2010s,Comedy,0.27809191436652025,0.04394161938972952,0.6243467934552908,0.0,0.05361967278845942,0.0,2
tt1457767,The Conjuring,2013,Horror|Thriller,-0.213319,0.26817,-0.743853,0.307005,-0.192655,-1.950337,-0.765616,-0.757764,0.374474,0.876728,1.48681,0.921256,-0.240874,-0.215237,-0.165905,0.89156,-0.230113,-1.437816,-0.782701,2.570188,2010s,Horror,0.08061396737202328,0.352239294322947,0.0,0.0,0.3104344496380299,0.25671228866699974,1
tt0087089,The Cotton Club,1984,Crime|Drama,0.85647,-1.442296,0.082163,-1.413544,0.047498,0.07354,-0.63726,1.633845,2.406921,0.098477,-0.683679,-0.65186,-0.687601,0.857593,0.859294,-0.678291,-1.444741,0.093523,0.9073,-0.277352,1980s,Crime,0.36142315402269093,0.41462546502484837,0.22395138095246075,0.0,0.0,0.0,1
